phraseId,phrase
23345478,ತನ್ನ ಹೊಟ್ಟೆಯ ಹೊರಭಾಗದಲ್ಲಿರುವ ಚೀಲಗಳಲ್ಲಿ ಮೊಟ್ಟೆಗಳನ್ನು ಇಟ್ಟುಕೊಂಡು ಕಾಪಾಡುತ್ತವೆ
23534598,ಗೋಣಿ ಮರದಲ್ಲಿ ಪರಾಗ ಸ್ಪರ್ಶ ವಿಶಿಷ್ಟ ರೀತಿಯದ್ದಾಗಿದೆ
23458164,ಇದೇ ಅವಧಿಯಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಹೊಂದಿದ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಈ ಸಂಖ್ಯೆ ಇನ್ನೂ ಹೆಚ್ಚಿದೆ
23456722,ಮೋಕ್ಷಕ್ಕೆ ಕರ್ಮ ಮತ್ತು ಜ್ಞಾನ ಎರಡೂ ಅವಶ್ಯ
23988360,ಎಪ್ರಿಲ್ ೧೯೩೦ರಲ್ಲಿ ಗಾಂಧೀಜಿಯವರ ಉಪ್ಪಿನ ಸತ್ಯಾಗ್ರಹ ಪ್ರಾರಂಭವಾಯಿತು
23508232,ಕುಡಿಯುವ ನೀರಿನ ಸರಬರಾಜು ಕೇಂದ್ರವು ಕೃಷ್ಣಾ ನದಿಯ ನೀರನ್ನು ಸಂಸ್ಕರಿಸಿ ಸುತ್ತಲಿನ ಹಳ್ಳಿಗಳಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಒದಗಿಸುತ್ತದೆ
23565042,ಇದು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಪ್ರಮುಖ ರೈಲು ನಿಲ್ದಾಣಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ
23473456,ಮೂರ್ತಿಪೂಜೆ ಮಾಡಬೇಕೋ ಬಿಡಬೇಕೋ ಅನ್ನೋ ಗೋಜಿಗೆ ಹೋಗದೆ ಇಷ್ಟಲಿಂಗ ಪೂಜೆಯು ಮೂರ್ತಿಪೂಜೆ ಅಲ್ಲ
23341928,ಭೌತಿಕ ಪರಿಶೀಲನೆಯು ಯಕೃತ್ತಿನ ಮೃದುತ್ವ ಅಥವಾ ಗಾತ್ರದ ಬಗ್ಗೆ ಮಾತ್ರ ತಿಳಿಯಪಡಿಸುತ್ತದೆ
24107922,ಯಾಕೆಂದರೆ ಇದು ಈ ಹಿಂದಿನ ನಾಗರಿಕತೆಯ ವಿನಾಶದ ನಂತರ ಜನ್ಮ ತಾಳಿತು
23479754,ಮೂಡಬಿದಿರೆ ಶ್ರೀ ಮಠದ ಸ್ವಾಮೀಜಿಗಳ ಮಾರ್ಗದರ್ಶನದಲ್ಲಿ ಇಲ್ಲಿಯ ಚೌಟರ ಅರಮನೆಯವರು ಪೂಜಾ ಕಾರ್ಯಗಳನ್ನು ನೆರವೇರಿಸುತ್ತಾರೆ
23345102,ಇವನ ಆಳ್ವಿಕೆಯ ಹದಿನಾಲ್ಕನೆಯ ವರ್ಷದಲ್ಲಿ ಕೊಡಗು ಬ್ರಿಟಿಷರ ವಶವಾಯಿತು
24201242,ಪರಿಶಿಷ್ಟ ಜಾತಿಗಳ ಜನಸಂಖ್ಯೆಯಲ್ಲಿ ಮಹಿಳೆಯರು ಶೇಕಡಾ ೫೨
24231964,೧೯೭೫ರಲ್ಲಿ ಕರ್ನಾಟಕ ವಿಶ್ವವಿದ್ಯಾಲಯವು ಇವರಿಗೆ ಗೌರವ ಡಾಕ್ಟರೇಟ್ ನೀಡಿ ಗೌರವಿಸಿತು
23565524,ರಾಮಾಯಣದ ನೃತ್ಯ ನಾಟಕ ಸಂಗೀತ ಸಂಯೋಜನೆಯ ಉಳಿದ ಕೆಲಸವನ್ನು ಎಸ್ ರಾಜಾರಾಮ್ ಮುಗಿಸಿದರು
23505816,ಆದರೆ ಕಿತ್ತಳೆ ಬಣ್ಣದ ಹುಲಿಗಳ ಸಂಕರದ ಬಿಳಿ ಹುಲಿಗಳಲ್ಲಿ ಈ ಮೆಳ್ಳೆಗಣ್ಣು ಕಾಣುವುದಿಲ್ಲ
23397344,ಹೀಗೆ ಹಿಡಿದರೆ ಆಟಗಾರ ತನ್ನ ಪಾಳಿ ಕಳೆದುಕೊಂಡಂತೆ
24067542,ರಾತ್ರಿ ಹಾಲು ಹಿಂಡಲು ಹೋದಾಗ ಅವನಿಗೆ ಆಶ್ಚರ್ಯವಾಯಿತು
23517302,ಮಂಟಪಗಳ ಚಾವಣಿಯ ಫಲಕಗಳಲ್ಲಿ ಅಲಂಕಾರಿಕ ಶಿಲ್ಪದ ಕೆಲಸವು ಉತ್ತಮವಾಗಿ ಕಂಡುಬರುತ್ತದೆ
23547342,ಈ ಪ್ರತಿಯೊಂದು ಕ್ಯಾಮೆರಾಗಳು ಸುತ್ತಮುತ್ತಲಿನ ಒಂದು ಸಣ್ಣ ಪ್ರದೇಶವನ್ನು ದಾಖಲಿಸುತ್ತವೆ
23446870,ಕೆಲವೊಂದು ದೇವಾಲಯ ಮತ್ತು ದೇವರುಗಳಿಗೆ ಮೃಗ ಪಕ್ಷಿಗಳೊಂದಿಗೆ ನಿಕಟವಾದ ಸಂಬಂಧವನ್ನು ಕಾಣುತ್ತೇವೆ
23593816,ಚಾಲಕನ ಬದಿಯ ಬಾಗಿಲುಗಳನ್ನು ಓಪನ್ ಮಾಡು
23488096,ತತ್ಪರಿಣಾಮವಾಗಿ ಅವನು ವಿಟಾಮಿನ್ ಮತ್ತು ಸತ್ವಯುತ ಆಹಾರ ಸೇವನೆಯಿಂದ ವಂಚಿತನಾಗುತ್ತಾನೆ
23381054,ಹೀಗೆ ರಕ್ತವನ್ನು ಸಂಗ್ರಹಿಸಿ ತಂದು ಹೃತ್ಕರ್ಣಕ್ಕೆ ಸೇರಿಸುವ ಕ್ರಿಯೆಯಲ್ಲಿ ಸೈನಸ್ ವಿನೋಸಸ್ ಎಂಬ ಇನ್ನೊಂದು ಕೋಣೆ ಪಾತ್ರವಹಿಸುತ್ತದೆ
23587106,ಇಸ್ತಾಂಬುಲ್‌ನಲ್ಲಿ ಸಮಯ ಎಷ್ಟು?
23432116,ಈ ತಾಣದಲ್ಲಿ ಈಗಾಗಲೆ ಸುಮಾರು ಎಂಟು ನೂರಕ್ಕೂ ಹೆಚ್ಚು ಪುಸ್ತಕಗಳನ್ನು ವಿವಿಧ ಪ್ರಕಾಶಕರು ಹಾಗೂ ಲೇಖಕರು ಸೇರಿಸಿದ್ದಾರೆ
23516984,ಇದು ಭೂಮಿಯಲ್ಲಿ ಅಜುರೈಟ್ ಮತ್ತು ಮ್ಯಾಲಕೈಟ್ ಎಂಬ ಖನಿಜಗಳ ರೂಪದಲ್ಲಿ ದೊರೆಯುವುದು
23418964,ರಾವಣನ ಸಹೋದರ ವಿಭೀಷಣನು ಪುಷ್ಪಕ ವಿಮಾನದ ಬಳಿ ನಾಲ್ಕು ದಂತಗಳ ಆನೆಯ ಮೇಲೆ ಸವಾರಿ ಮಾಡುತ್ತಾ ಬಿಳಿಯ ವಸ್ತ್ರಗಳನ್ನು ಧರಿಸಿದ್ದಾನೆ
23426962,ಅವರು ಬಹಳ ದಿನಗಳಿಂದ ಅನಾರೋಗ್ಯದಿಂದ ಹಾಸಿಗೆ ಹಿಡಿದಿದ್ದರು
23552792,ಗರ್ಭಿಣಿ ಮತ್ತು ಹಾಲುಣಿಸುವ ತಾಯಂದಿರಿಗೆ ಸುಧಾರಿತ ಆರೋಗ್ಯ ಮತ್ತು ಪೋಷಣೆಗಾಗಿ ನಗದು ಪ್ರೋತ್ಸಾಹವನ್ನು ಒದಗಿಸುವುದು
23536020,ದೇವರಾಯನ ದುರ್ಗ ನರಸಿಂಹ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನವಿರುವ ಪುಣ್ಯಕ್ಷೇತ್ರವಾಗಿದೆ
23578992,ಪ್ರತಿಭಟನೆಯ ಕಾರಣಕ್ಕೆ ಯಾವುದೇ ರೈಲುಗಳ ಮಾರ್ಗ ಬದಲಾವಣೆ ಅಥವಾ ರದ್ದತಿ ಮಾಡಿರಲಿಲ್ಲ ಎಂದು ಅವರು ತಿಳಿಸಿದ್ದಾರೆ
23558678,ಉನ್ನತ ಮಟ್ಟದ ಸಾಹಿತ್ಯ ಜನರ ಮನಸ್ಸಿನಲ್ಲಿ ಹೆಚ್ಚು ಕಾಲ ಉಳಿಯುತ್ತದೆ
23503664,ಮೊದಲು ಇವರು ಮತ್ತು ಇವರ ತಂದೆಯವರು ವಿಜಯನಗರದ ಆಳ್ವಿಕೆಯಲ್ಲಿದ್ದ ರಾಜ್ಯಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡುತಿದ್ದರು
23459050,ವಿಶ್ವಾದ್ಯಂತ ಹರಡಿದ್ದ ಹಕ್ಕಿ ಜ್ವರದ ಕಾರಣ ಈ ವಿಚಾರದಲ್ಲಿ ಸಾಕಷ್ಟು ಆಸಕ್ತಿ ವಹಿಸಲಾಗಿತ್ತು
23327802,ಸಂಮೋಹನದ ಚಿಕಿತ್ಸೆಯು ಈ ತತ್ತ್ವದ ಮೇಲೆ ಆಧರಿಸಿದೆ
23364068,ಹಣಕಾಸಿನ ಅರ್ಥಶಾಸ್ತ್ರ ಸಾಮಾನ್ಯವಾಗಿ ಸ್ನಾತಕೋತ್ತರ ಮಟ್ಟದಲ್ಲಿ ಕಲಿಸಲಾಗುತ್ತದೆ
23452340,ಇದು ಏಳು ಐಐಟಿಗಳು ಮತ್ತು ಐಐಎಸ್ಸಿ ಬೆಂಗಳೂರಿನ ಜಂಟಿ ಉಪಕ್ರಮವಾಗಿದೆ
23529476,ಸ್ಪರ್ಧೆ ನೀತಿಯನ್ನು ಆಗಾಗ್ಗೆ ಗ್ರಾಹಕರಿಗೆ ಬೆಲೆಯ ವಿಷಯದಲ್ಲಿ ಸಂಪೂರ್ಣವಾಗಿ ಚರ್ಚೆಯಲ್ಲಿದೆ
23499330,ಅಂದಿನ ಧಾರ್ಮಿಕ ವ್ಯವಸ್ಥೆಯನ್ನು ಒಪ್ಪದೆ ಶಿಕ್ಷಕ ವೃತ್ತಿ ತ್ಯಜಿಸಿ ನ್ಯೂ ಇಂಗ್ಲೆಂಡಿಗೆ ವಲಸೆ ಹೋದ
23413700,ಈ ಚಿತ್ರವನ್ನು ಮೊಹಮದ್ ಗೌಸ್ ಅವರು ನಿರ್ದೇಶನ ಮಾಡಿದ್ದರು
23516020,ಈ ಆಯ್ದ ಅಲಂಕಾರಿಕ ಮರದ ತುಂಡುಗಳು ಸಹ ಸೌಂದರ್ಯದ ನೋಟವನ್ನು ಮತ್ತಷ್ಟು ಫಿಲ್ಟರ್ ಮಾಡುವ ಉಪವರ್ಗಗಳನ್ನು ಹೊಂದಿವೆ
23441636,ಅದು ಗೆದ್ದಲುಗಳ ಮೇಲೆ ಜೀವಿಸುವ ಇದು ಬಹುತೇಕ ಭೂಮಿಯೊಳಗೆ ಇರುತ್ತದೆ
24078238,೧೬೦೦ರಲ್ಲಿ ಇಂಗ್ಲೆಂಡಿನಲ್ಲಿ ಚಕ್ರಾದಿಪತ್ಯ ಸ್ಥಾಪಿಸಿದ ಕೂಡಲೇ ರಂಗಶಾಲೆಗಳ ಪುನಃ ತೆರೆದವು
23400488,ಇಂಗ್ಲಿಷಿನ ಸಾಮಾನ್ಯ ಬಳಕೆಯ ಹೆಸರು ಸ್ವೀಟ್ ಬೇಸಿಲ್
23369606,ವಾರ್ಷಿಕ ಉತ್ಸವವು ಹಳ್ಳಿಗಳು ಮತ್ತು ಅವುಗಳ ಸ್ಥಳೀಯ ಪದ್ಧತಿಗಳನ್ನು ಅವಲಂಬಿಸಿ ಬದಲಾಗುತ್ತದೆ
23525770,ಸಾನ್ ಮರಿನೊ ವಿಶ್ವದ ಅತಿ ಪುರಾತನ ಗಣರಾಜ್ಯವೆಂದು ಹೇಳಲಾಗುತ್ತದೆ
23379584,ಅವರು ಉತ್ತಮ ನಟನೆಯಿಂದ ತೆಲುಗು ಮತ್ತು ತಮಿಳು ಚಿತ್ರರಂಗದಲ್ಲಿ ಲೀಡಿಂಗ್ ಆಕ್ಟ್ರೆಸ್ ಆಗಿ ಪ್ರಸಿದ್ಧಿ ಪಡೆದುಕೊಂಡರು
23549202,ಗುಲಾಮನ ಶ್ರಮಕ್ಕೆ ಪ್ರತಿಯಾಗಿ ಊಟ ವಸತಿಗಳನ್ನು ಒಡೆಯ ಒದಗಿಸುತ್ತಿದ್ದ
23348780,ಬಾರ್ಲಿಯನ್ನು ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಮೊಳಕೆ ಕಟ್ಟಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ
23529634,ರಾಜ್ಯ ತಮಗಿಂತಲೂ ಮಹತ್ತರವಾದ್ದು ಎಂಬ ನಂಬುಗೆ ಅವರಿಗೆ ಇರಬೇಕು
23367408,ಆದರೆ ಈ ಪ್ರದೇಶಗಳು ಸರ್ಕಾರದಲ್ಲಿ ಪ್ರಾತಿನಿಧ್ಯವನ್ನು ಹೊಂದಿಲ್ಲ
23511276,ಮೇಲ್ದರ್ಜೆಗೇರಿಸುವ ಅನೇಕ ವರ್ಷಗಳ ಮೊದಲೇ ಈ ಕ್ಯಾಮೆರಾಗಳನ್ನು ಬಳಸಲಾಗಿತ್ತು
23514814,ವೃತ್ತಾಕಾರದ ಕಟ್ಟೆಯಿಂದ ಹೊರಗೆ ಹೋಗಲು ಅನೇಕ ಕಡೆ ದಾರಿಗಳಿವೆ
23380880,ಶ್ರೀ ಸಾಹಿತ್ಯ ಪ್ರಶಸ್ತಿ ದಾರಿ ದೀಪ ಪ್ರಶಸ್ತಿ
23479580,ಎಲ್ಲಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ ಜೀವನ ನಡೆಸುವುದಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಆರಂಭಿಕ ವರ್ಷಗಳು ಸಂಜುಕ್ತ ಮತ್ತು ಅವರ ಪತಿಗೆ ಸವಾಲಾಗಿತ್ತು
23351554,ಇದು ಅವರು ತಾವೇ ಬೇಕಾಗಿ ಬರಮಾಡಿಕೊಂಡ ಬದಲಾವಣೆ
23384048,ಇದು ಗಣೇಶ ದೇವರಿಗೆ ಅರ್ಪಿತವಾದ ಬೆಟ್ಟದ ಮೇಲಿನ ದೇವಾಲಯವಾಗಿದೆ
23515794,ಕೆಲವರು ಸಾಮಾನ್ಯ ಕಥಾವಸ್ತುವನ್ನು ರೂಪಿಸುತ್ತಾರೆ ಮತ್ತು ನಟರು ಸಂಭಾಷಣೆಯನ್ನು ಸುಧಾರಿಸಲು ಅವಕಾಶ ನೀಡುತ್ತಾರೆ
23344368,ಆದ್ದರಿಂದ ಅವನ್ನು ಅಧಿಕ ಸಂಖ್ಯೆಯಲ್ಲಿ ಒಟ್ಟೊಟ್ಟಿಗೆ ತಯಾರಿಸುವ ಪದ್ಧತಿ ಬೆಳೆದಿಲ್ಲ
23386402,ಕರ್ನಾಟಕ ಲಕ್ಷಣಗಳು ಭೂಮಿಯ ಮೇಲೆ ಸ್ವಾಭಾವಿಕವಾಗಿ ರಚಿಸಲಾದ ಲಕ್ಷಣಗಳಾಗಿವೆ
23376074,ಕಾಲಕ್ರಮೇಣ ಮುಖಂಡರ ಪ್ರಭಾವ ಬೆಳೆದು ಅವರು ರಾಜರಾದರು
23482626,ನಾಟಕ ವಿಮರ್ಶೆ ಅವರ ಪಾಲಿಗೆ ಬಂದ ಕೆಲಸವಾಗಿತ್ತು
23346250,ಇಲ್ಲಿ ದೃಶ್ಯ ಮಾಹಿತಿಗಳನ್ನು ಹುಟ್ಟಿಸುವ ಹಾಗೂ ಸಂಸ್ಕರಿಸುವ ಪದ್ಧತಿಗಳ ಅಧ್ಯಯನ ಮಾಡಲಾಗುತ್ತದೆ
23364652,ಹೈಡ್ರೊಕ್ಲೋರಿಕ್ ಆಮ್ಲದ ಅತಿ ಮುಖ್ಯ ಬಳಕೆ ಉಕ್ಕಿನ ಕೈಗಾರಿಕೆಗಳಲ್ಲಿ ಇದೆ
23465472,ಹಲವು ಹಂತದ ಹತ್ತಾರು ಸಂಸ್ಥೆಗಳನ್ನು ಕಟ್ಟಿ ಬೆಳೆಸಿದರು
23468786,ದ ಗುಪ್ತಚರ ಸಮೂಹ ವಿಭಾಗದ ಪ್ರಮುಖ ಕೊಂಡಿಯಾಗಿದೆ
23462250,ಇದೇ ಬಳ್ಳಿಗಾವೆಯ ಹತ್ತಿರವಿರುವ ಕೋಡಿಮಠ ಕಾಳಾಮುಖ ಶೈವರ ಪ್ರಮುಖ ಕೇಂದ್ರ
23360938,ರೋಹಿಣಿ ಗೋಡ್ಬೋಲೆ ಭಾರತೀಯ ಭೌತಶಾಸ್ತ್ರ ಮತ್ತು ಶೈಕ್ಷಣಿಕ ಕ್ಷೇತ್ರದಲ್ಲಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸುತ್ತಿದ್ದಾರೆ
23635402,ನರಕ ಚತುರ್ದಶಿಗೆ ಎಷ್ಟು ದಿನಗಳು ಬಾಕಿ ಉಳಿದಿವೆ?
23494592,ಆದಾಗ್ಯೂ ಇದನ್ನು ಮೂಲತಃ ಲಾಹೋರ್ ನಲ್ಲಿ ಪ್ರತಿಷ್ಠಾಪಿಸಲಾಗಿತ್ತು
23550646,ಸುಮಾರು ಎರಡೂವರೆ ಅಡಿ ಉದ್ದದ ಈ ಬಿದಿರ ಕೊಳವೆ ಒಂದು ದೊಡ್ಡ ಕೊಳಲು
23332086,ಇದಕ್ಕೆ ಪ್ರಮುಖ ಕಾರಣ ಈ ಕಲ್ಪನೆಯು ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮದ ವಿಚಿತ್ರ ಗುಣವಿಶೇಷಗಳನ್ನು ವಿವರಿಸಲು ಸಾಧ್ಯವಾಗಿದ್ದು
23487388,ಶ್ರೀಮಂತ ಆದರೆ ಮೂಢನಂಬಿಕೆಯ ರಿಯಲ್ ಎಸ್ಟೇಟ್ ವ್ಯಾಪಾರಿಯ ಏಕೈಕ ಮಗ ಪ್ರೀತಂ
23350948,ವಿಶ್ವವಿದ್ಯಾಲಯ ಸ್ಥಾಪನೆಯ ಕಾಯಿದೆಯಲ್ಲಿ ಮಹಿಳೆಯರಿಗೆ ಶಿಕ್ಷಣ ಕೊಡಲು ಅವಕಾಶವಿರಲಿಲ್ಲ
23498430,ಇದು ನಾಲಿಗೆಗೆ ಹೆಚ್ಚು ರುಚಿ ನೀಡುವ ಜೊತೆಗೆ ಆರೋಗ್ಯಕ್ಕೂ ತುಂಬಾ ಒಳ್ಳೆಯದು
24002806,ಸೂಪರ್ಕ್ರಿಟಿಕಲ್ ಉಗಿ ಪೂರೈಕೆ ಮತ್ತು ಉತ್ಪಾದಕಗಳನ್ನು ಸರಬರಾಜು ಮಾಡಲು ಗುತ್ತಿಗೆ ನೀಡಲಾಯಿತು
24279388,ಲಕ್ನೋ ಸೂಪರ್ ಜೈಂಟ್ಸ್‌ ಆಡಿದ ಕೊನೆಯ ೫ ಪಂದ್ಯಗಳ ಸ್ಕೋರ್‌ಗಳನ್ನು ನನಗೆ ಕೊಡಿ.
23332972,ಅತಿ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದ ರಂಜಕವು ಕಬ್ಬಿಣವನ್ನು ನಿರುಪಯುಕ್ತ ವಸ್ತುವನ್ನಾಗಿ ಮಾಡುತ್ತದೆ
23410022,ಈ ನಿಘಂಟಿನ ಪ್ರತಿಯೊಂದು ಪುಟದಲ್ಲೂ ಎರಡೆರಡು ಅಂಕಣಗಳಿದ್ದು ಒಂದೊಂದು ಅಂಕಣದಲ್ಲಿ ನಲವತ್ತಾರು ಪಂಕ್ತಿಗಳಿವೆ
23966822,ಒಂದು ಪರಮಾಣು ಬಾಂಬು ಹಾಗೂ ಇನ್ನೊಂದು ಜಲಜನಕ ಬಾಂಬು
23422140,ಇನ್ನೊಂದು ವಿವರಣೆಯು ಅವಳ ಕೂದಲನ್ನು ಕೆಂಪು ಹೂವುಗಳಿಂದ ಹೂಮಾಲೆಯಿಂದ ಅಲಂಕರಿಸಲಾಗಿದೆ ಎಂದು ಹೇಳುತ್ತದೆ
23475426,ಉದಾಹರಣೆಗೆ ಒಂದು ದೊಡ್ಡ ಕಟ್ಟೆಯ ಜಲಾಶಯದಲ್ಲಿ ಸಂಗ್ರಹವಾದ ನೀರಿನ ಮೊತ್ತ ಸಾಕಷ್ಟು ಇರುವಾಗ ಅದರ ಒತ್ತಡ ಅಧಿಕವಾಗಿರುತ್ತದೆ
23583754,ನಂತರ ತಕ್ಷಕನು ಅರ್ಪಿಸಿದ ಉಡುಗೊರೆಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ಹೊರಟುಹೋದನು
23347514,ಅವರು ವಿಜಯನಗರದ ತಿರುಮಲ ನಾಯಕನನ್ನು ಬಿಜಾಪುರ ಸುಲ್ತಾನರಿಂದ ಆಶ್ರಯಿಸಿದರು
23384786,ಸಾಮಾನ್ಯವಾಗಿ ಇವನ್ನು ಪರ್ವತಗಳ ತಪ್ಪಲು ಪ್ರದೇಶದಲ್ಲಿ ಕಾಣಬಹುದು
23476694,ಉಪಾಧ್ಯೆ ಚಿನ್ನದ ಪದಕದೊಡನೆ ಮೈಸೂರು ವಿಶ್ವವಿದ್ಯಾಲಯದಿಂದ ಪಡೆದ ಪಿಎಚ್
23431156,ಎರಡೂ ಪಂಥಗಳು ಪಂಚ ಸಂಸ್ಕಾರದ ಮೂಲಕ ದೀಕ್ಷೆಯನ್ನು ನಂಬುತ್ತವೆ
23399144,ಇಷ್ಟೆಲ್ಲ ಪ್ರಗತಿಯನ್ನು ಸಾಧಿಸಿದ ಮನುಷ್ಯನಿಗೆ ಇದೊಂದು ಮಾತ್ರ ನುಂಗಲಾರದ ತುತ್ತಾಗಿ ತೋರುವುದಿಲ್ಲ
23517286,ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಕೊಪ್ಪಳ ಜಿಲ್ಲೆ ಸಾಕಷ್ಟು ಪೌರಾಣಿಕ ಐತಿಹಾಸಿಕ ಸ್ಥಳಗಳನ್ನು ಒಳಗೊಂಡಿರುವ ಜಿಲ್ಲೆಯಾಗಿದೆ
23937324,೧೮೦೦ ಮೀಟರ್ ಎತ್ತರದ ಕತ್ತರಿ ಬೆಟ್ಟ ಅತ್ಯಂತ ಎತ್ತರದ ಬೆಟ್ಟವಾಗಿದೆ
23329500,ಈ ಆಚರಣೆಗಳಲ್ಲಿ ಪ್ರಾಥಮಿಕವಾಗಿ ಸ್ಥಳೀಯ ಗ್ರಾಮಸ್ಥರು ಪಾಲ್ಗೊಳ್ಳುತ್ತಾರೆ ಮತ್ತು ಕೆಲವೇ ವೀಕ್ಷಕ ಪ್ರವಾಸಿಗರನ್ನು ಗಳಿಸುತ್ತಾರೆ
23959842,೧೯೪೪ ರಲ್ಲಿ ಪಕ್ಕದ ಪ್ರದೇಶದೊಂದಿಗೆ ಈ ಕೋಟೆಯನ್ನು ಭಾರತೀಯ ಮಿಲಿಟರಿಗೆ ಹಸ್ತಾಂತರಿಸಲಾಯಿತು
23390634,ಶ್ರೀನಗರದ ಕವಿಗಳ ಸ್ಮಶಾನದಲ್ಲಿ ಇವನನ್ನು ಸಮಾಧಿ ಮಾಡಲಾಗಿದೆ
23352206,ಈ ಚಲನಚಿತ್ರ ಅತ್ಯಂತ ಹೆಚ್ಚು ಹಣ ಗಳಿಸಿದ ಭಾರತೀಯ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ
24105032,ಅವು ಹುಟ್ಟಿದ ಹಿನ್ನೆಲೆಯಲ್ಲಿರುವ ಒಂದು ಬಗೆಯ ಒರಟುತನ ಅವುಗಳಲ್ಲಿ ಎದ್ದುಕಾಣುತ್ತದೆ
23529594,ಮಾರ್ಕ್ಸ್ವಾದಿ ವಿದ್ವಾಂಸ ಅವರು ಕೇರಳದ ಅಭಿವೃದ್ಧಿಗೆ ಇವರು ಮೊದಲ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿದ್ದರು
23635870,ನಾನು ಕನ್ನಾಟ್ ಪ್ಲೇಸ್‌ನಲ್ಲಿ ವ್ಯಾಪಾರ ಕೇಂದ್ರಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.
23545244,ಇದರೊಂದಿಗೆ ಸೈಲೋಸಿಬಿನ್ ಮತ್ತು ಇತರ ಸೈಕೆಡೆಲಿಕ್ ಔಷಧಿಗಳ ಮಾನಸಿಕ ಮತ್ತು ಧಾರ್ಮಿಕ ಅಧ್ಯಯನವನ್ನು ಉತ್ತೇಜಿಸಿದರು
23468952,ಪುಂಕೇಸರ ಕೊಳವೆ ಬಹು ಉದ್ದವಾಗಿದ್ದು ಶಲಾಕೆಯನ್ನು ಸಂಪೂರ್ಣ ಸುತ್ತುವರಿದಿದೆ
23564616,ಬಲ್ಲಾಳ್ ಅವರು ಭಾರತದ ಕರ್ನಾಟಕದ ಕರಾವಳಿ ಜಿಲ್ಲೆಯ ಉಡುಪಿಯಲ್ಲಿ ಜನಿಸಿದರು
23958568,ಇದು ನನ್ನ ಮೊದಲ ಸಾಮಾಜಿಕ ನೂಕು ನುಗ್ಗಲು
23948048,೪ ನೆಯ ದಿನ ಪ್ರಾರಂಭ ಪೂರ್ಣಿಮಾ ಭಾದ್ರಪದ ೧೪ ರ ವರೆಗೆ
23477700,ಸಿಲಿಕಾ ಗ್ಲಾಸ್ ನ್ನು ವಿವಿಧ ವಸ್ತುಗಳ ಜೊತೆ ಸೇರಿಸಬಹುದು
23353958,ಅವನು ತನ್ನ ಮೊದಲ ಸಂಗೀತ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಪ್ರಕಟಿಸಿದ್ದನು
23422680,ಅಪ್ರಾಮಾಣಿಕ ಉದ್ಯೋಗಿಗಳಿಂದ ಉಂಟಾಗುವ ನಷ್ಟಗಳ ವಿರುದ್ಧ ಉದ್ಯಮಕ್ಕೆ ಸಾಮಾನ್ಯವಾಗಿ ಈ ವಿಮೆ ರಕ್ಷಣೆ ನೀಡುತ್ತದೆ
23633054,ನನಗೆ ಕಾರ್ತವ್ಯ ಮಾರ್ಗದಲ್ಲಿ ಶಾಪಿಂಗ್ ಮಾಲ್‌ಗಳನ್ನು ಹುಡುಕಲು ಸಹಾಯ ಮಾಡಿ.
23417624,ಈ ಕಾರ್ಖಾನೆಗಳು ಕಬ್ಬಿಗೆ ಅತೀ ಹೆಚ್ಚು ಬೆಲೆ ನೀಡುತ್ತಿರುವುದು ಬಹುದೊಡ್ಡ ಸಾಧನೆ
23381952,ಜೊತೆಗೆ ಸಂಪೂರ್ಣ ಬಾಂಗ್ಲಾದೇಶ ಮತ್ತು ಪಾಕಿಸ್ತಾನದ ನಿಬಿಡ ಜನವಸತಿಯುಳ್ಳ ಭಾಗಗಳನ್ನು ಸಹ ಒಳಗೊಂಡಿದೆ
23564296,ಹಿಂದೂ ದೇವಸ್ಥಾನಗಳಲ್ಲಿ ಕುಂಕುಮವನ್ನು ರಾಶಿ ರಾಶಿಯಾಗಿ ಇಟ್ಟಿರುತ್ತಾರೆ
23586762,ಇಲ್ಲಿ ಸುತ್ತಮುತ್ತ ಇರುವ ಬೊಟಾನಿಕಲ್ ಗಾರ್ಡನ್ ಅನ್ನು ಪಟ್ಟಿಯನ್ನು ನನಗೆ ಕೊಡಿ.
